2022-03-15
Daytime	Time	SP VOC1	VOC1	Base1	SP VOC2	VOC2	Base2	MFC1	MFC2	flow1	flow2	UV Temperature	UV Current (545.45 nA/V)	Inlet rH	Inlet T	SP Tube Temp	Tube Temp	SP rH	Bath Temp	Status Byte	Lamps Status	B1 SP T	B2 SP T	B1T	B2T	TEC1	TEC2	TEC Status
hh:mm:ss	s	mV	mV	mV	mV	mV	mV	ml	ml	slpm	slpm	degC	mV	%	degC	degC	degC	%	degC	-	-	degC	degC	degC	degC	degC	degC	-
13:58:47	2193.0	0	69.6	1.0	0	86.7	1.0	0.08	0.42	0.47	0.47	58.5	9.8	33.3	24.6	20	0.0	20	26.0	CF	40	18	18	17.72	18.60	25.50	16.50	0003
13:58:47	2193.5	0	69.2	1.0	0	85.9	1.0	0.06	0.45	0.47	0.47	58.5	11.0	33.2	24.5	20	0.0	20	25.2	CF	40	18	18	17.72	18.60	25.25	16.50	0003
13:58:48	2194.0	0	68.9	1.0	0	85.0	1.0	0.07	0.46	0.47	0.47	58.5	11.0	33.3	24.5	20	0.0	20	25.7	CF	40	18	18	17.72	18.60	25.25	16.50	0003
13:58:48	2194.5	0	68.7	1.0	0	84.1	1.0	0.07	0.46	0.47	0.47	58.5	11.8	33.3	24.5	20	0.0	20	25.7	CF	40	18	18	17.72	18.60	25.50	16.50	0003
13:58:49	2195.0	0	68.4	1.0	0	83.6	1.0	0.08	0.43	0.47	0.47	58.2	12.6	33.2	24.5	20	0.0	20	26.0	CF	40	18	18	17.72	18.60	25.50	16.50	0003
13:58:49	2195.5	0	67.9	1.0	0	82.8	1.0	0.09	0.46	0.47	0.47	58.5	10.2	33.3	24.6	20	0.0	20	26.2	CF	40	18	18	17.72	18.60	25.25	16.50	0003
13:58:50	2196.0	0	67.7	1.0	0	82.4	1.0	0.06	0.43	0.47	0.47	58.5	11.0	33.2	24.6	20	0.0	20	25.7	CF	40	18	18	17.72	18.60	25.25	16.50	0003
13:58:50	2196.5	0	67.7	1.0	0	81.7	1.0	0.07	0.46	0.47	0.47	58.5	10.6	33.3	24.5	20	0.0	20	26.2	CF	40	18	18	17.69	18.64	25.50	16.50	0003
13:58:51	2197.0	0	67.1	1.0	0	81.1	1.0	0.07	0.43	0.47	0.47	58.5	11.8	33.3	24.5	20	0.0	20	25.7	CF	40	18	18	17.69	18.64	25.50	16.50	0003
13:58:51	2197.5	0	67.2	1.0	0	80.5	1.0	0.07	0.46	0.47	0.47	58.0	10.6	33.3	24.5	20	0.0	20	25.5	CF	40	18	18	17.76	18.60	25.25	16.50	0003
13:58:52	2198.0	0	66.8	1.0	0	79.6	1.0	0.07	0.46	0.47	0.47	58.5	9.4	33.3	24.5	20	0.0	20	25.5	CF	40	18	18	17.76	18.60	25.25	16.50	0003
13:58:52	2198.5	0	66.8	1.0	0	79.4	1.0	0.07	0.43	0.47	0.47	58.5	10.2	33.3	24.5	20	0.0	20	26.5	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:53	2199.0	0	66.7	1.0	0	78.8	1.0	0.06	0.45	0.47	0.47	58.2	11.4	33.3	24.5	20	0.0	20	26.0	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:53	2199.5	0	66.7	1.0	0	78.6	1.0	0.04	0.42	0.47	0.47	58.5	10.6	33.3	24.5	20	0.0	20	26.2	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:54	2200.0	0	66.3	1.0	0	77.9	1.0	0.06	0.44	0.47	0.47	58.2	11.0	33.3	24.4	20	0.0	20	26.5	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:54	2200.5	0	66.2	1.0	0	77.4	1.0	0.08	0.46	0.47	0.47	58.5	10.6	33.3	24.5	20	0.0	20	26.0	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:55	2201.0	0	66.0	1.0	0	77.0	1.0	0.07	0.44	0.47	0.47	58.2	11.4	33.3	24.4	20	0.0	20	25.7	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:55	2201.5	0	66.0	1.0	0	76.7	1.0	0.07	0.44	0.47	0.47	58.2	11.0	33.3	24.5	20	0.0	20	25.7	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:56	2202.0	0	65.7	1.0	0	76.0	1.0	0.10	0.45	0.47	0.47	58.7	11.4	33.3	24.5	20	0.0	20	25.7	CF	40	18	18	17.76	18.64	25.25	16.50	0003
13:58:56	2202.5	0	65.7	1.0	0	75.8	1.0	0.08	0.44	0.47	0.47	58.5	10.6	33.3	24.5	20	0.0	20	25.7	EF	40	18	18	17.79	18.60	25.50	16.50	0003
13:58:57	2203.0	0	65.4	1.0	0	75.3	1.0	0.06	0.45	0.47	0.47	58.0	9.8	33.3	24.5	20	0.0	20	25.7	EF	40	18	18	17.79	18.60	25.50	16.50	0003
13:58:57	2203.5	0	65.3	1.0	0	74.7	1.0	0.06	0.44	0.47	0.47	58.2	10.6	33.3	24.5	20	0.0	20	26.2	EF	40	18	18	17.79	18.60	25.50	16.50	0003
13:58:58	2204.0	0	65.1	1.0	0	74.4	1.0	0.07	0.47	0.47	0.47	58.2	12.2	33.3	24.4	20	0.0	20	26.2	EF	40	18	18	17.79	18.60	25.50	16.50	0003
13:58:58	2204.5	0	65.1	1.0	0	74.2	1.0	0.07	0.44	0.47	0.47	57.7	10.6	33.3	24.5	20	0.0	20	25.7	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:58:59	2205.0	0	64.8	1.0	0	73.8	1.0	0.06	0.43	0.47	0.47	58.0	11.0	33.4	24.5	20	0.0	20	26.7	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:58:59	2205.5	0	64.8	1.0	0	73.5	1.0	0.06	0.44	0.47	0.47	58.2	10.6	33.4	24.5	20	0.0	20	26.5	EF	40	18	18	17.79	18.64	25.50	16.50	0003
13:59:00	2206.0	0	64.8	1.0	0	73.2	1.0	0.08	0.44	0.47	0.47	57.7	10.6	33.3	24.5	20	0.0	20	25.7	EF	40	18	18	17.79	18.64	25.50	16.50	0003
13:59:00	2206.5	0	64.6	1.0	0	72.9	1.0	0.07	0.43	0.47	0.47	58.2	11.4	33.3	24.5	20	0.0	20	26.5	EF	40	18	18	17.79	18.60	25.50	16.50	0003
13:59:01	2207.0	0	64.6	1.0	0	72.4	1.0	0.08	0.45	0.47	0.47	58.0	11.0	33.4	24.5	20	0.0	20	26.5	EF	40	18	18	17.79	18.60	25.50	16.50	0003
13:59:01	2207.5	0	64.5	1.0	0	72.2	1.0	0.08	0.43	0.47	0.47	57.7	11.4	33.4	24.5	20	0.0	20	26.2	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:02	2208.0	0	63.9	1.0	0	71.5	1.0	0.07	0.43	0.47	0.47	58.0	10.2	33.3	24.4	20	0.0	20	26.0	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:02	2208.5	0	64.0	1.0	0	71.5	1.0	0.08	0.43	0.47	0.47	57.2	12.2	33.4	24.6	20	0.0	20	26.5	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:03	2209.0	0	63.7	1.0	0	71.1	1.0	0.07	0.45	0.47	0.47	57.7	11.4	33.4	24.5	20	0.0	20	26.0	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:03	2209.5	0	63.6	1.0	0	70.8	1.0	0.07	0.44	0.47	0.47	58.0	10.2	33.4	24.5	20	0.0	20	26.2	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:04	2210.0	0	63.4	1.0	0	70.3	1.0	0.07	0.45	0.47	0.47	57.7	10.2	33.4	24.5	20	0.0	20	27.0	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:04	2210.5	0	63.1	1.0	0	70.0	1.0	0.07	0.44	0.47	0.47	57.7	9.8	33.4	24.5	20	0.0	20	26.2	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:05	2211.0	0	63.0	1.0	0	69.7	1.0	0.06	0.43	0.47	0.47	57.7	10.6	33.3	24.4	20	0.0	20	26.5	EF	40	18	18	17.82	18.60	25.50	16.50	0003
13:59:05	2211.5	0	62.8	1.0	0	69.4	1.0	0.07	0.44	0.47	0.47	57.5	10.6	33.4	24.5	20	0.0	20	26.7	EF	40	18	18	17.85	18.60	25.50	16.50	0003
13:59:06	2212.0	0	62.9	1.0	0	69.2	1.0	0.06	0.45	0.47	0.47	57.7	9.8	33.4	24.4	20	0.0	20	26.7	EF	40	18	18	17.85	18.60	25.50	16.50	0003
13:59:06	2212.5	0	62.6	1.0	0	68.8	1.0	0.11	0.48	0.47	0.47	57.7	11.4	33.4	24.5	20	0.0	20	26.7	EF	40	18	18	17.88	18.60	25.50	16.50	0003
13:59:07	2213.0	0	62.4	1.0	0	68.7	1.0	0.07	0.44	0.47	0.47	57.7	12.6	33.5	24.5	20	0.0	20	26.5	EF	40	18	18	17.88	18.60	25.50	16.50	0003
13:59:07	2213.5	0	62.3	1.0	0	68.2	1.0	0.07	0.44	0.47	0.47	58.0	11.0	33.4	24.5	20	0.0	20	26.7	EF	40	18	18	17.85	18.60	25.50	16.50	0003
13:59:08	2214.0	0	62.5	1.0	0	67.9	1.0	0.06	0.45	0.47	0.47	58.2	10.6	33.4	24.4	20	0.0	20	27.0	EF	40	18	18	17.85	18.60	25.50	16.50	0003
13:59:08	2214.5	0	62.4	1.0	0	67.7	1.0	0.06	0.43	0.47	0.47	57.2	11.0	33.4	24.4	20	0.0	20	26.7	EF	40	18	18	17.91	18.60	25.50	16.50	0003
13:59:09	2215.0	0	62.2	1.0	0	67.5	1.0	0.07	0.45	0.47	0.47	57.7	9.8	33.4	24.5	20	0.0	20	26.7	EF	40	18	18	17.91	18.60	25.50	16.50	0003
13:59:09	2215.5	0	62.3	1.0	0	67.1	1.0	0.06	0.45	0.47	0.47	57.5	11.8	33.4	24.5	20	0.0	20	27.0	EF	40	18	18	17.91	18.60	25.50	16.50	0003
13:59:10	2216.0	0	62.1	1.0	0	66.9	1.0	0.07	0.43	0.47	0.47	57.7	11.8	33.4	24.5	20	0.0	20	27.0	EF	40	18	18	17.91	18.60	25.50	16.50	0003
13:59:10	2216.5	0	62.1	1.0	0	66.6	1.0	0.07	0.44	0.47	0.47	57.2	10.6	33.4	24.5	20	0.0	20	26.7	EF	40	18	18	17.91	18.60	25.50	16.50	0003
13:59:11	2217.0	0	62.0	1.0	0	66.4	1.0	0.09	0.44	0.47	0.47	57.5	11.4	33.5	24.5	20	0.0	20	27.2	EF	40	18	18	17.91	18.60	25.50	16.50	0003
13:59:11	2217.5	0	62.0	1.0	0	66.1	1.0	0.09	0.44	0.47	0.47	57.5	11.0	33.5	24.4	20	0.0	20	27.0	EF	40	18	18	17.94	18.60	25.50	16.50	0003
13:59:12	2218.0	0	61.8	1.0	0	65.7	1.0	0.07	0.43	0.47	0.47	57.0	11.4	33.5	24.5	20	0.0	20	27.2	EF	40	18	18	17.94	18.60	25.50	16.50	0003
13:59:12	2218.5	0	61.9	1.0	0	65.4	1.0	0.07	0.42	0.47	0.47	57.0	11.0	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	17.98	18.60	25.75	16.50	0003
13:59:13	2219.0	0	62.0	1.0	0	65.1	1.0	0.07	0.42	0.47	0.47	57.5	11.4	33.5	24.5	20	0.0	20	26.7	EF	40	18	18	17.98	18.60	25.75	16.50	0003
13:59:13	2219.5	0	62.0	1.0	0	64.9	1.0	0.05	0.46	0.47	0.47	57.0	9.8	33.5	24.4	20	0.0	20	27.0	EF	40	18	18	17.98	18.60	25.75	16.50	0003
13:59:14	2220.0	0	61.8	1.0	0	64.6	1.0	0.05	0.44	0.47	0.47	56.7	11.4	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	17.98	18.60	25.75	16.50	0003
13:59:14	2220.5	0	61.9	1.0	0	64.4	1.0	0.05	0.43	0.47	0.47	57.0	11.4	33.5	24.5	20	0.0	20	26.5	EF	40	18	18	17.98	18.60	25.75	16.50	0003
13:59:15	2221.0	0	61.9	1.0	0	64.4	1.0	0.07	0.46	0.47	0.47	57.0	11.4	33.5	24.4	20	0.0	20	27.0	EF	40	18	18	17.98	18.60	25.75	16.50	0003
13:59:15	2221.5	0	61.9	1.0	0	64.0	1.0	0.06	0.44	0.47	0.47	57.2	12.2	33.5	24.5	20	0.0	20	27.2	EF	40	18	18	18.01	18.60	25.75	16.50	0003
13:59:16	2222.0	0	61.6	1.0	0	64.0	1.0	0.12	0.50	0.47	0.47	57.2	10.2	33.5	24.5	20	0.0	20	26.7	EF	40	18	18	18.01	18.60	25.75	16.50	0003
13:59:16	2222.5	0	61.6	1.0	0	63.8	1.0	0.06	0.45	0.47	0.47	56.5	10.2	33.5	24.5	20	0.0	20	26.7	EF	40	18	18	18.01	18.60	25.75	16.50	0003
13:59:17	2223.0	0	61.7	1.0	0	63.6	1.0	0.07	0.45	0.47	0.47	57.0	10.2	33.5	24.5	20	0.0	20	27.2	EF	40	18	18	18.01	18.60	25.75	16.50	0003
13:59:17	2223.5	0	61.8	1.0	0	63.3	1.0	0.05	0.45	0.47	0.47	57.2	10.2	33.5	24.4	20	0.0	20	27.5	EF	40	18	18	18.04	18.60	25.75	16.50	0003
13:59:18	2224.0	0	61.8	1.0	0	63.2	1.0	0.07	0.45	0.47	0.47	56.7	10.2	33.5	24.5	20	0.0	20	27.0	EF	40	18	18	18.04	18.60	25.75	16.50	0003
13:59:18	2224.5	0	61.7	1.0	0	63.0	1.0	0.06	0.45	0.47	0.47	57.0	11.4	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	18.07	18.60	25.75	16.50	0003
13:59:19	2225.0	0	61.4	1.0	0	62.5	1.0	0.08	0.46	0.47	0.47	57.5	11.0	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	18.07	18.60	25.75	16.50	0003
13:59:19	2225.5	0	61.2	1.0	0	62.5	1.0	0.07	0.44	0.47	0.47	57.0	9.8	33.5	24.4	20	0.0	20	27.0	EF	40	18	18	18.07	18.60	25.75	16.75	0003
13:59:20	2226.0	0	61.0	1.0	0	62.0	1.0	0.07	0.44	0.47	0.47	57.2	10.6	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	18.07	18.60	25.75	16.75	0003
13:59:20	2226.5	0	61.3	1.0	0	62.3	1.0	0.07	0.43	0.47	0.47	57.0	11.0	33.5	24.5	20	0.0	20	28.0	EF	40	18	18	18.10	18.57	25.75	16.50	0003
13:59:21	2227.0	0	61.1	1.0	0	62.1	1.0	0.06	0.44	0.47	0.47	57.5	11.4	33.6	24.5	20	0.0	20	27.5	EF	40	18	18	18.10	18.57	25.75	16.50	0003
13:59:21	2227.5	0	61.4	1.0	0	61.9	1.0	0.07	0.43	0.47	0.47	56.5	11.4	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	18.10	18.57	25.75	16.75	0003
13:59:22	2228.0	0	61.2	1.0	0	61.6	1.0	0.09	0.44	0.47	0.47	56.7	11.8	33.5	24.5	20	0.0	20	27.0	EF	40	18	18	18.10	18.57	25.75	16.75	0003
13:59:22	2228.5	0	61.2	1.0	0	61.4	1.0	0.07	0.45	0.47	0.47	56.2	11.8	33.6	24.4	20	0.0	20	27.2	EF	40	18	18	18.13	18.60	25.75	16.75	0003
13:59:23	2229.0	0	60.9	1.0	0	61.4	1.0	0.06	0.45	0.47	0.47	57.0	11.0	33.5	24.4	20	0.0	20	28.2	EF	40	18	18	18.13	18.60	25.75	16.75	0003
13:59:23	2229.5	0	60.8	1.0	0	61.1	1.0	0.06	0.43	0.47	0.47	56.7	11.4	33.5	24.4	20	0.0	20	27.5	EF	40	18	18	18.13	18.60	25.75	16.75	0003
13:59:24	2230.0	0	60.7	1.0	0	61.3	1.0	0.06	0.42	0.47	0.47	57.2	11.0	33.5	24.4	20	0.0	20	27.2	EF	40	18	18	18.13	18.60	25.75	16.75	0003
13:59:24	2230.5	0	60.5	1.0	0	61.1	1.0	0.12	0.49	0.47	0.47	56.7	11.0	33.5	24.4	20	0.0	20	27.5	EF	40	18	18	18.13	18.57	25.75	16.75	0003
13:59:25	2231.0	0	60.5	1.0	0	61.0	1.0	0.06	0.44	0.47	0.47	56.7	9.8	33.5	24.4	20	0.0	20	27.5	EF	40	18	18	18.13	18.57	25.75	16.75	0003
13:59:25	2231.5	0	60.4	1.0	0	60.8	1.0	0.06	0.43	0.47	0.47	56.7	10.6	33.5	24.4	20	0.0	20	27.0	EF	40	18	18	18.16	18.60	25.75	16.75	0003
13:59:26	2232.0	0	60.3	1.0	0	60.4	1.0	0.06	0.44	0.47	0.47	56.5	10.2	33.5	24.5	20	0.0	20	28.0	EF	40	18	18	18.16	18.60	25.75	16.75	0003
13:59:26	2232.5	0	60.2	1.0	0	60.6	1.0	0.05	0.45	0.47	0.47	56.7	11.0	33.5	24.5	20	0.0	20	28.0	EF	40	18	18	18.16	18.60	26.00	16.75	0003
13:59:27	2233.0	0	60.1	1.0	0	60.5	1.0	0.09	0.44	0.47	0.47	56.7	10.6	33.6	24.5	20	0.0	20	27.7	EF	40	18	18	18.16	18.60	26.00	16.75	0003
13:59:27	2233.5	0	59.9	1.0	0	60.3	1.0	0.06	0.46	0.47	0.47	56.2	10.2	33.6	24.4	20	0.0	20	27.5	EF	40	18	18	18.16	18.60	26.00	16.75	0003
13:59:28	2234.0	0	59.6	1.0	0	60.1	1.0	0.08	0.46	0.47	0.47	56.2	11.4	33.5	24.4	20	0.0	20	28.0	EF	40	18	18	18.16	18.60	26.00	16.75	0003
13:59:28	2234.5	0	59.5	1.0	0	60.0	1.0	0.07	0.46	0.47	0.47	56.2	11.4	33.6	24.4	20	0.0	20	27.2	EF	40	18	18	18.16	18.57	25.75	16.75	0003
13:59:29	2235.0	0	59.3	1.0	0	59.8	1.0	0.04	0.43	0.47	0.47	56.5	10.2	33.5	24.5	20	0.0	20	28.0	EF	40	18	18	18.16	18.57	25.75	16.75	0003
13:59:29	2235.5	0	59.3	1.0	0	59.8	1.0	0.07	0.43	0.47	0.47	56.5	11.8	33.6	24.4	20	0.0	20	27.7	EF	40	18	18	18.16	18.60	25.75	16.75	0003
13:59:30	2236.0	0	59.2	1.0	0	59.6	1.0	0.06	0.43	0.47	0.47	56.2	11.0	33.6	24.4	20	0.0	20	28.0	EF	40	18	18	18.16	18.60	25.75	16.75	0003
13:59:30	2236.5	0	59.1	1.0	0	59.5	1.0	0.07	0.42	0.47	0.47	56.2	12.2	33.5	24.5	20	0.0	20	27.5	EF	40	18	18	18.16	18.57	25.75	16.75	0003
13:59:31	2237.0	0	59.0	1.0	0	59.5	1.0	0.05	0.44	0.47	0.47	56.5	10.2	33.6	24.4	20	0.0	20	28.2	EF	40	18	18	18.16	18.57	25.75	16.75	0003
13:59:31	2237.5	0	59.1	1.0	0	59.5	1.0	0.07	0.42	0.47	0.47	56.5	11.0	33.6	24.4	20	0.0	20	28.0	EF	40	18	18	18.20	18.60	25.75	16.75	0003
13:59:32	2238.0	0	58.6	1.0	0	59.2	1.0	0.09	0.43	0.47	0.47	56.2	11.4	33.6	24.4	20	0.0	20	28.0	EF	40	18	18	18.20	18.60	25.75	16.75	0003
13:59:32	2238.5	0	58.5	1.0	0	59.0	1.0	0.07	0.44	0.47	0.47	56.2	11.4	33.6	24.4	20	0.0	20	28.0	EF	40	18	18	18.20	18.60	25.75	16.75	0003
13:59:33	2239.0	0	58.5	1.0	0	59.0	1.0	0.08	0.46	0.47	0.47	56.2	10.2	33.5	24.4	20	0.0	20	28.2	EF	40	18	18	18.20	18.60	25.75	16.75	0003
13:59:33	2239.5	0	58.6	1.0	0	59.1	1.0	0.06	0.43	0.47	0.47	55.7	11.4	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.20	18.57	25.75	16.75	0003
13:59:34	2240.0	0	58.4	1.0	0	59.0	1.0	0.07	0.45	0.47	0.47	56.2	10.6	33.6	24.4	20	0.0	20	27.7	EF	40	18	18	18.20	18.57	25.75	16.75	0003
13:59:34	2240.5	0	58.3	1.0	0	58.8	1.0	0.06	0.43	0.47	0.47	56.0	9.8	33.6	24.5	20	0.0	20	28.0	EF	40	18	18	18.20	18.60	26.00	16.75	0003
13:59:35	2241.0	0	58.2	1.0	0	58.6	1.0	0.07	0.43	0.47	0.47	56.0	11.8	33.6	24.4	20	0.0	20	28.2	EF	40	18	18	18.20	18.60	26.00	16.75	0003
13:59:35	2241.5	0	58.2	1.0	0	58.5	1.0	0.07	0.45	0.47	0.47	55.5	11.0	33.6	24.4	20	0.0	20	28.0	EF	40	18	18	18.20	18.60	26.00	16.75	0003
13:59:36	2242.0	0	58.1	1.0	0	58.6	1.0	0.08	0.46	0.47	0.47	56.2	11.0	33.6	24.4	20	0.0	20	28.7	EF	40	18	18	18.20	18.60	26.00	16.75	0003
13:59:36	2242.5	0	58.1	1.0	0	58.5	1.0	0.08	0.45	0.47	0.47	56.2	10.2	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:37	2243.0	0	58.1	1.0	0	58.4	1.0	0.07	0.46	0.47	0.47	56.5	9.4	33.6	24.4	20	0.0	20	28.2	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:37	2243.5	0	58.2	1.0	0	58.2	1.0	0.07	0.46	0.47	0.47	56.0	9.4	33.5	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:38	2244.0	0	58.0	1.0	0	58.0	1.0	0.07	0.43	0.47	0.47	56.0	10.6	33.7	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:38	2244.5	0	58.2	1.0	0	58.0	1.0	0.07	0.45	0.47	0.47	55.7	9.8	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.20	18.60	26.00	16.75	0003
13:59:39	2245.0	0	58.2	1.0	0	57.9	1.0	0.07	0.44	0.47	0.47	55.7	11.0	33.6	24.4	20	0.0	20	27.7	EF	40	18	18	18.20	18.60	26.00	16.75	0003
13:59:39	2245.5	0	58.1	1.0	0	57.7	1.0	0.05	0.43	0.47	0.47	56.0	11.0	33.5	24.4	20	0.0	20	28.2	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:40	2246.0	0	58.2	1.0	0	57.8	1.0	0.06	0.42	0.47	0.47	55.2	10.6	33.6	24.4	20	0.0	20	28.2	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:40	2246.5	0	58.2	1.0	0	57.6	1.0	0.07	0.43	0.47	0.47	56.0	12.2	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:41	2247.0	0	58.0	1.0	0	57.4	1.0	0.06	0.43	0.47	0.47	56.0	11.0	33.6	24.5	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:41	2247.5	0	58.2	1.0	0	57.5	1.0	0.07	0.45	0.47	0.47	56.0	10.2	33.6	24.4	20	0.0	20	27.7	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:42	2248.0	0	58.0	1.0	0	57.3	1.0	0.07	0.44	0.47	0.47	56.0	11.0	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:42	2248.5	0	57.8	1.0	0	57.3	1.0	0.11	0.51	0.47	0.47	55.7	9.4	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	17.00	0003
13:59:43	2249.0	0	57.9	1.0	0	57.2	1.0	0.09	0.45	0.47	0.47	55.7	11.8	33.6	24.4	20	0.0	20	28.7	EF	40	18	18	18.23	18.57	26.00	17.00	0003
13:59:43	2249.5	0	57.9	1.0	0	57.2	1.0	0.08	0.44	0.47	0.47	55.7	11.4	33.6	24.3	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:44	2250.0	0	57.8	1.0	0	57.1	1.0	0.06	0.44	0.47	0.47	55.5	9.0	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:44	2250.5	0	57.6	1.0	0	56.9	1.0	0.07	0.45	0.47	0.47	55.2	11.4	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:45	2251.0	0	57.8	1.0	0	57.0	1.0	0.03	0.44	0.47	0.47	55.7	10.2	33.6	24.4	20	0.0	20	28.7	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:45	2251.5	0	57.9	1.0	0	56.9	1.0	0.08	0.45	0.47	0.47	55.2	11.8	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	17.00	0003
13:59:46	2252.0	0	57.8	1.0	0	57.0	1.0	0.04	0.45	0.47	0.47	55.7	11.4	33.6	24.4	20	0.0	20	28.0	EF	40	18	18	18.23	18.57	26.00	17.00	0003
13:59:46	2252.5	0	57.7	1.0	0	56.8	1.0	0.07	0.45	0.47	0.47	55.2	10.6	33.6	24.3	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:47	2253.0	0	57.5	1.0	0	56.7	1.0	0.06	0.42	0.47	0.47	55.5	9.4	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:47	2253.5	0	57.7	1.0	0	56.7	1.0	0.07	0.43	0.47	0.47	55.5	12.2	33.6	24.4	20	0.0	20	29.0	EF	40	18	18	18.23	18.57	26.00	17.00	0003
13:59:48	2254.0	0	57.5	1.0	0	56.7	1.0	0.07	0.42	0.47	0.47	55.7	11.4	33.6	24.3	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	17.00	0003
13:59:48	2254.5	0	57.6	1.0	0	56.6	1.0	0.09	0.42	0.47	0.47	55.7	12.6	33.6	24.4	20	0.0	20	28.5	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:49	2255.0	0	57.4	1.0	0	56.5	1.0	0.08	0.46	0.47	0.47	55.7	11.4	33.6	24.4	20	0.0	20	29.0	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:49	2255.5	0	57.7	1.0	0	56.6	1.0	0.08	0.43	0.47	0.47	55.5	11.8	33.6	24.4	20	0.0	20	29.0	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:50	2256.0	0	57.4	1.0	0	56.4	1.0	0.07	0.43	0.47	0.47	55.7	12.6	33.6	24.4	20	0.0	20	28.7	EF	40	18	18	18.23	18.57	26.00	16.75	0003
13:59:50	2256.5	0	57.6	1.0	0	56.5	1.0	0.07	0.43	0.47	0.47	55.7	11.4	33.6	24.4	20	0.0	20	28.2	EF	40	18	18	18.23	18.54	26.00	16.75	0003
13:59:51	2257.0	0	57.5	1.0	0	56.4	1.0	0.09	0.47	0.47	0.47	55.2	11.0	33.6	24.4	20	0.0	20	29.0	EF	40	18	18	18.23	18.54	26.00	16.75	0003
13:59:51	2257.5	0	57.4	1.0	0	56.4	1.0	0.07	0.43	0.47	0.47	55.7	11.4	33.6	24.3	20	0.0	20	28.7	EF	40	18	18	18.23	18.54	26.00	16.75	0003
13:59:52	2258.0	0	57.6	1.0	0	56.3	1.0	0.08	0.43	0.47	0.47	55.7	10.6	33.6	24.3	20	0.0	20	29.0	EF	40	18	18	18.23	18.54	26.00	16.75	0003
13:59:52	2258.5	0	57.4	1.0	0	56.3	1.0	0.07	0.43	0.47	0.47	55.0	11.0	33.6	24.4	20	0.0	20	29.0	EF	40	18	18	18.20	18.54	26.00	16.75	0003
13:59:53	2259.0	0	57.4	1.0	0	56.3	1.0	0.06	0.43	0.47	0.47	55.7	11.0	33.6	24.4	20	0.0	20	28.7	EF	40	18	18	18.20	18.54	26.00	16.75	0003
